"","kon_moment1","kon_moment2","kon_moment3","kon_fano","koff_moment1","koff_moment2","koff_moment3","koff_fano","kb_moment1","kb_moment2","kb_moment3","kb_fano","theta_moment1","theta_moment2","theta_moment3","theta_fano"
"gene409",1.21141428000016,15.902736762996,223.365787235252,1.13272832891198,0.506701884894767,8.31435553294568,133.888659661352,1.44846616478844,0.0815981282542566,1.49196704768428,25.9802035884604,0.32297270635695,5.74177659196096,56.4214449383371,695.396117578184,5.74177660084274
"gene410",4.29906911514344,46.0001623281414,649.506418994861,0.282503425097502,0.360246229513805,5.55970302684727,95.3813096771228,2.06723555606914,0.0286626455903161,0.501855570433918,9.39719200232503,0.235793855551947,1.98134340712031,19.438652270054,264.458467853501,1.98134340934075
"gene411",1.52542023457158,30.7797506593488,593.687930177111,0.0976435110544571,2.29453521072287,55.6271589857715,1208.58493119158,1.987947477744,0.261752255426018,7.46782475857799,183.138552074524,0.448236310290895,11.4253492888849,168.94411956514,2847.27187818135,11.4253492711214
"gene412",1.05915544779123,14.1350210469682,197.244556829901,1.07594763321117,0.477617083660675,7.83946862981111,124.287164453563,1.31052090956985,0.0837321367797017,1.51950931837064,25.8749903991884,0.311502938998842,6.00624784352632,58.6590921969332,710.388736422374,6.00624785462855
"gene413",1.44596850049084,41.7724345425086,1073.46285858512,0.271955720165806,2.0122144839263,66.6258276282861,1883.99389116967,1.37861261961802,0.291479071989897,10.7073563526683,327.228849528183,0.324057314315951,15.6374744797461,293.946360159225,6183.42398411187,15.6374744797461
"gene414",3.35598956180405,59.4495038086507,1168.45058187209,0.689077381821335,1.27834155261297,29.7405886584556,682.961298252849,2.91252085560245,0.0869811733750225,2.38869318991419,61.4763985140598,0.33452490555419,7.37048917454075,106.77767122047,1931.17899584649,7.37048914345451
"gene415",1.47535591410453,15.5589776529297,201.381328679417,1.96746634983924,0.249043883293609,3.59257465554208,55.2505403561554,1.85649561501577,0.0260044052957653,0.424279136268524,7.10166645490062,0.271401052742704,3.09716997826115,28.0816331343914,340.325532022234,3.09716996937937
"gene416",0.809330695794586,14.9977000774015,257.247751278555,0.499458447933421,0.850927994733297,18.0556724416192,340.55374271702,1.10357250449056,0.205041703615905,4.75082927664516,95.927616712288,0.36710705586529,9.54030252575677,115.790320407427,1624.69837391654,9.54030252131588
"gene417",0.862427111947284,12.2102460764495,171.682098084602,0.806572915124093,0.531066199904728,8.95837938941213,140.749926345052,1.15415227597282,0.109823785621188,2.03896476591581,34.2725240898289,0.32380391701281,6.80773106775945,67.5383672898988,806.587556780869,6.80773106331856
"gene418",0.56826412908606,6.52572490267289,75.9078560008675,0.663176713544544,0.453985158355152,6.21475976458896,81.1528569499842,1.18801242621203,0.119652903141088,1.83173879619858,26.045138383779,0.440478498120456,5.58685240514833,45.7382394003503,453.976125527333,5.58685240292789
"gene419",1.381110639187,34.6886194790841,794.873228642246,0.523383434369862,1.28719499059571,37.1164529155976,937.354045618122,1.23241893135173,0.226034746475534,7.09912612251173,191.456929314882,0.306857153020701,12.9420849415141,210.33649758806,3923.70466215652,12.9420849503958
"gene420",1.786103958068,24.3635223640126,370.628916357418,1.18135700333255,0.662163319731235,11.6986986853362,207.966567700169,1.96128533858086,0.0814206413402019,1.64458615614649,32.2805078667443,0.358905847264168,5.61436124923986,60.2560125173568,824.720151513247,5.61436124257852
"gene421",0.983464021331315,21.8774033555746,442.7812814356,0.605599570491222,0.844301446534246,21.3037510832237,471.445391667658,1.02195292228657,0.193698737049885,5.25572474430192,122.955987080786,0.307758387663171,11.2505773852689,158.951566930909,2586.75446957568,11.2505774119143
"gene422",2.59203844499289,32.6902991609757,497.630217637379,1.26425923951956,0.586811303993073,10.1273160524329,183.020558495173,3.02479486791185,0.042874037653462,0.888234126250609,18.2016236749405,0.369958090828959,3.89145332402308,43.3141770272982,626.288700686928,3.8914533107004
"gene423",0.467578766816246,6.808488208776,92.3098878047313,0.263582169424126,0.941777882346173,15.7914497833644,235.502013765654,1.24444566651505,0.23519150182949,4.45852645469813,72.8391961501984,0.487580553709677,8.04036758950133,80.461043658886,917.682922931817,8.04036758950133
"gene424",0.424420896205646,5.29024790196786,63.3818009987408,0.501961681109719,0.432756745993856,6.20035100595828,81.6469773212702,0.944597609020548,0.145492167202832,2.28215800035514,32.1723715046573,0.423651176362227,6.25635018014492,52.5444711740874,521.413540468529,6.25635017570403
"gene425",5.00483563925513,101.846677438289,2170.70142070952,2.20886605006854,4.81877654223695,124.632997682284,3038.32295458051,3.09177913493386,0.200587706444821,6.87528952880712,201.189575363969,0.460060967100162,10.9965186556593,192.494168800295,3874.32058914783,10.9965186645411
"gene426",14.5346273949798,352.008906645551,9071.85603409744,11.9934508724384,16.2253609570229,480.111708043296,13742.833239121,0.960848609565801,0.252657832433556,11.4852863930537,427.460827268078,0.55670424714549,13.5383823440804,311.281480094294,7885.31489888555,13.5383823973712
"gene427",0.943971532052501,18.6221386400121,338.340363441603,0.377427937792163,1.25459915345516,28.671365299715,575.381719727375,1.35505533904734,0.229832517462114,5.87423478748406,127.99032674593,0.383577347662367,10.5954107088024,140.871203484494,2134.87048881689,10.5954107176842
"gene428",0.806898499128295,10.3478640767207,132.602599762777,0.511202093989027,0.780983961945481,12.0413356086146,173.219190457985,1.46307098880527,0.146527283639841,2.58813535936042,41.0015599072722,0.431731885797149,6.5853421693518,61.9458559469876,690.935620184518,6.58534220043805
"gene429",1.13151821246049,23.0858162808545,439.039081356896,0.468036329692723,1.24277693913655,29.5598660216001,623.830271706538,1.41252499474831,0.215078177490113,5.69670220329499,130.325097416062,0.368621364543742,10.7467919896465,148.175265195505,2352.77872661754,10.74679200741
"gene430",0.986319310669614,34.8057403698476,1053.24940705032,0.0976916503248049,4.55400130050521,183.637056920816,6110.44996730925,1.31748539189402,0.484519429022612,22.4597511078173,831.945253594313,0.365496735099669,21.3957409478382,505.060050954853,12736.9108849962,21.3957409478382
"gene431",3.50666806703259,78.2368778118325,1808.38484766355,0.147598573363439,2.2073962480107,62.3742263883287,1665.95970085837,2.78114059781842,0.164494267096416,5.4676424099398,164.448908890336,0.37510233141802,10.8782870356094,187.355512935028,3882.4077114441,10.8782870356094
"gene432",2.33250483816505,63.8207598058216,1623.51471317379,0.375849236178283,4.04453736280175,132.627145887909,3793.03212866944,1.81032767443412,0.327354925389045,12.7598170251986,413.005191148841,0.373562620836765,16.0001423488154,318.056974322189,7055.19149505562,16.0001423843426
"gene433",1.01116315320837,14.0440906903905,193.758846762648,0.22592850257297,1.38875247746029,23.367358856774,363.062804353831,1.80891041701159,0.196344434044704,3.93393079889393,69.1207310410391,0.487289675277225,7.68548527041446,81.1519337062805,994.628275066134,7.68548527041446
"gene434",1.4370301926192,36.5343304054022,849.782841214619,0.402075919225808,1.72227844430495,50.767530410667,1310.14642192895,1.5306051359687,0.260071271185325,8.51597604878407,238.692955463193,0.35879500259739,13.5806998713406,229.568665304214,4418.85527379782,13.5806998358134
"gene435",1.29009123384094,32.3433894777736,733.06317517563,0.341039232409912,1.6679921799323,48.1541604813174,1204.06785299565,1.37721908544108,0.266087116784774,8.52259631756169,230.508649110561,0.343934516422451,13.4584503541646,222.249279175912,4149.29922044394,13.4584503541646
"gene436",1.08073773930073,33.8945503131072,923.626757867169,0.0484510920273351,3.12526307055805,111.853132693795,3350.03878717544,1.49892507295135,0.403926563308232,16.363358952276,539.711109013297,0.380978946168398,18.2394617276316,377.967392068967,8512.66880999901,18.2394617631587
"gene437",1.01383529127475,28.024494724832,678.484316267713,0.378482809537672,1.31547350790129,40.6135768571403,1067.41990293813,1.04782756693567,0.286104597790882,9.52245869711987,265.739336100523,0.318170485513747,14.5122936778819,248.966705385101,4780.16260785807,14.5122936601183
"gene438",1.10514374096482,11.7662328236179,139.998677894937,1.05740229017215,0.427237931699409,5.8131765534597,80.1768482006082,1.48300912883315,0.0720975190660056,1.1130343402499,16.8271897393879,0.362441161527727,4.37208100168007,36.4782628459182,388.70644061717,4.37208098169606
"gene439",1.02105254473628,17.8170326137206,300.867310443209,0.816530416614114,0.681622540632532,13.978594139985,263.070527353193,1.20862431174373,0.13933845632863,3.11784368989265,62.666765643371,0.329931992837373,8.53884165596952,100.723328344543,1416.31761607641,8.53884165152863
"gene440",9.31456417774257,252.29530535853,7119.00341229921,5.85755829618506,10.1680854491804,349.022187435821,11236.9326780026,2.16640836825377,0.276015548195119,12.9788077174453,514.06284001132,0.466384335595649,15.3138389968888,365.922723517542,9863.90031357587,15.3138389613616
"gene441",1.23796906059681,32.5537810397236,766.975358601485,0.532443298340013,1.22273215552582,36.6235569515538,944.779039855348,1.19614037785709,0.218953504216302,7.1328686601646,195.670950233762,0.300359364047154,13.6132013750512,228.125266374946,4342.12587151706,13.6132013750512
"gene442",0.241465656358741,3.1762441921046,38.1674564664536,0.267883155657955,0.456914768243166,6.68418380200819,86.577259708065,0.811187286231529,0.203922985164695,3.24145826624544,44.7092469357813,0.478653037205845,6.87124851683762,58.2831762230285,566.007451254791,6.87124852127852
"gene443",1.39228736095731,27.4693294244344,522.324344274239,0.628420639969818,1.16651004411494,27.3417505525231,583.624666887772,1.55803364876306,0.184014670168153,4.81117233164241,111.678622261024,0.364513113026987,10.0470312069945,137.057684099773,2201.2750457634,10.047031224758
"gene444",0.88023180744301,14.9847977581885,243.915471287437,0.670404798341906,0.714410548496858,14.1616635573882,255.977573715427,1.17113790665258,0.16350305998003,3.54528872037463,68.713157475031,0.363410723736024,8.50105287497627,96.9579352272376,1306.40056454467,8.50105287497627
"gene445",0.674234404418605,5.32090884464154,54.3204683012277,2.25311205248602,0.0667789074038083,0.730894400557958,8.97935574784015,0.987788713047166,0.0115556547664042,0.136734803479754,1.77581533478133,0.209401171957779,1.94569820033408,13.1024269522939,124.042494604737,1.94569819811363
"gene446",0.353155398258309,7.05437130932296,123.013544452988,0.0923805298924663,1.6522859791479,37.3729128000377,709.257947164588,1.25524477034844,0.336131691369701,8.6843604663045,180.963730826988,0.459121896057013,11.67766175314,155.075152719064,2243.26120019214,11.6776617886671
"gene447",0.349109371966527,3.03371099796834,30.9246297547361,1.67983660759319,0.0608021472059406,0.671422935027977,7.99829795283813,0.658101901862551,0.0188258508782013,0.220867222289201,2.76265975429624,0.236924924124082,3.06244654357801,19.6464600099588,171.729107947272,3.06244655412513
"gene448",8.3574118070473,177.478785445828,4326.80603125846,2.91403393859468,2.90744740727433,82.9557291126548,2372.40747992473,5.24361489340208,0.100659249824275,3.70634765545219,125.806018331787,0.427648245704404,7.79944523188192,148.408350213458,3471.26356473382,7.79944521411835
"gene449",4.00093616903519,126.003596392366,3787.152327277,1.36192101152233,6.74272301992573,260.269231375787,8886.52964022185,2.05781679696315,0.353627811477963,16.8116105214722,667.316280669183,0.395137789155342,18.9628068802961,459.522667028978,12406.8234072183,18.9628069158232
"gene450",0.662310677412847,13.4042098665077,243.493209381995,0.458686635340655,0.778162663195303,17.6642479488009,348.483638390462,0.973428981865254,0.216928643936853,5.31010755366879,111.049317865763,0.358892542351441,10.4499316844198,133.524848280331,1941.97092241666,10.4499316577744
"gene451",2.60558326914406,67.7533941484398,1671.52234098467,0.566511069166609,4.44307435287783,140.246422120072,3910.21405903302,2.0442937298526,0.316151211876559,12.1058900504067,387.289383070311,0.404503044393323,15.4107997829556,301.724546147852,6610.70858768653,15.4107997829556
"gene452",2.89712157430788,28.0759356874327,357.57446021023,1.26704870595518,0.17919692618662,2.4793856923111,37.881023260411,2.34771006191181,0.0110556697130448,0.17734069324149,2.98738569881607,0.219307718651862,1.30837878642431,12.0639165901437,150.50637678371,1.30837879197543
"gene453",0.349933593213336,4.1564876163136,47.5405305166987,0.65165525420241,0.1933133719767,2.59488775355976,32.2242811989781,0.564360576049694,0.0870034888578175,1.23228707238354,15.9138151900606,0.298070661486349,5.55022623638379,42.704598079979,394.805664143405,5.55022622528156
"gene454",2.63250759857669,40.7079391351317,766.821972320031,2.45947546773095,0.429882833774542,9.13058013196633,206.908186441979,2.07408408670062,0.0403814248706169,0.94919720083908,23.207456365526,0.256465852999099,4.92370068050363,61.9981970118033,1066.51952535231,4.92370071825121
"gene455",0.751525854880697,15.9189147552752,301.737823065196,0.268620610199832,1.42964519334043,34.6351329483241,719.764780114929,1.33831377979732,0.269612332459701,7.328192168643,165.583448961115,0.403787367986297,11.7240894415005,164.619239200192,2580.96047218714,11.7240894326187
"gene456",9.18089442691894,223.22904186467,5595.43412236962,7.67424667813543,21.8524005290988,642.590306938473,17842.3665875016,6.89761421313051,0.39605154711353,17.6616970293253,635.342667010264,0.489652229873627,16.8267672329137,382.110360135357,9359.48663027375,16.8267672329137
"gene457",0.777394726370062,18.2253052116721,379.655512006138,0.0310574677087061,2.6641410943995,72.1393074343268,1657.29898753852,1.48482993012067,0.366880543722914,11.5228570507497,295.086413188983,0.430651745375599,14.0134279735804,226.178599262994,3987.63078010234,14.0134279646986
"gene458",0.810656670680032,12.3309684951778,180.500037458842,0.413815097743964,1.04646637133499,18.8727856809123,308.190139435283,1.56754088820321,0.183347803606182,3.79466722932875,68.366975938261,0.445312000607601,8.20812895874212,89.4018169361743,1127.21847926878,8.20812894986034
"gene459",2.63920042264942,34.1084813904047,533.87254666859,1.54623528203501,0.482889164210576,8.56277175387277,158.593107641991,2.73621891366815,0.0303491920483623,0.632246077714171,13.0201996739743,0.271371725091285,3.78597909911349,43.2464540089939,643.525993098137,3.78597910355438
"gene460",1.38155566986597,40.6159162480435,1059.87461665791,0.34029099538202,1.84985966100726,61.9046579686255,1773.93586909602,1.34595941503335,0.295010060824552,10.8355160932661,334.120295519824,0.328661542425834,15.7568643821548,297.334256629256,6291.02496986889,15.7568643821548
"gene461",1.00559412352652,22.8130319612774,467.769207261881,0.201587457837604,1.907774684895,49.9933968001187,1132.58023247909,1.47768890457201,0.304329974554207,9.0213367798242,224.481207169447,0.406426412524752,12.7383364922906,195.250356966881,3346.7669663878,12.7383364656453
"gene462",0.319597681652795,6.49623842718938,116.396845442068,0.0275265321647566,2.36948289433769,55.1846130747435,1084.16560124169,1.42149870541175,0.383804286130385,10.4514633392228,229.855947964097,0.492530549678349,12.5669120798477,176.712842545612,2686.53061084478,12.5669120976113
"gene463",0.921786931229462,18.4370241385068,341.320558163716,0.710169416606732,0.602697545204478,13.6908449377415,277.125523098221,0.860595879004222,0.15600784664116,3.77285978458985,80.0937675649038,0.278228302619254,9.79714073423565,124.34329221378,1847.63584229586,9.79714073423565
"gene464",0.720801889286804,11.1057454432739,162.042417741759,0.176781131955295,1.47852455611996,26.834018811428,435.628749073658,1.53757234500063,0.255717713670833,5.41470384973763,98.3469169568707,0.490168110545142,8.82836510118779,98.0943562467473,1238.09927970342,8.82836510562868
"gene465",1.23195343704197,33.9839348839632,834.717188809009,0.174758820747911,2.3620929034962,74.8678297668448,2030.29404929111,1.53021515458818,0.340256214315104,12.1135926178795,360.197104782856,0.384026037636431,15.4915272077005,283.645510137376,5765.64225866605,15.4915272077005
"gene466",0.536551820751185,8.68361574646315,131.270949168538,0.710377641155446,0.31251461418691,5.67006491536404,93.0174439872644,0.648794209467951,0.119182566038489,2.27437968902677,38.8124686878655,0.290423525228789,7.72443626839703,78.2478082683724,937.788565238407,7.72443625507435
"gene467",1.26146892931445,28.9698377287095,613.083907410328,0.286295627205391,4.33773740482479,118.5113492852,2803.45869214216,1.51167867556978,0.386458278711643,12.8754510342333,350.714290107135,0.440779501786892,14.570887980625,249.360515738317,4662.25643322105,14.5708880339157
"gene468",1.22712071615183,28.350251284337,601.924962211342,0.426177031442876,1.46924855393138,39.2829056750088,924.462490274891,1.43820654940896,0.2508695917669,7.43570140571137,189.869820133026,0.372150790184378,12.2719360451384,188.393654809715,3305.95413061019,12.2719360540202
"gene469",4.52724903343693,59.0213383233618,866.488521751307,2.1960040363922,2.68533045133523,44.9539249913755,755.519047856978,3.40940125909128,0.135820976687739,3.0995942168488,63.7505957001849,0.56372451595621,5.64276755987692,67.43127038078,958.049088239932,5.64276755099513
"gene470",1.91395789883586,46.5813806727056,1082.44556713544,0.703413558511556,1.34681857666408,38.779714230941,1011.02577673373,1.5312636136855,0.188962623326461,5.98089584968875,167.866721767496,0.308085290612325,12.1705587918797,199.819926933742,3870.20783819025,12.1705587829979
"gene471",0.542064513275875,4.70167833555024,44.1799394224063,0.783881626276184,0.282396185324885,3.01101739985654,32.1107052769776,1.06422273660201,0.0735938932017177,0.879934907160873,10.1819146181015,0.388572649612229,3.80412688016918,25.027428014468,206.627625018996,3.80412689793275
"gene472",0.638663593122146,14.5336854018296,289.604665795196,0.21969508878783,1.43742915348355,36.8256542060408,798.089793079271,1.17632231066978,0.310142702630856,8.80290244253956,205.967478450475,0.395866806002232,12.5689089003345,184.078715932401,2980.38427899883,12.5689089003345
"gene473",0.514590694500328,6.48715918316611,78.613030325414,0.347896298436012,0.760500782348572,11.2272662988744,150.501290079319,1.26868165750693,0.176048060573919,2.9641641674516,43.5579022450838,0.461688278718952,6.79449898566276,60.9014928798501,632.347222335738,6.7944989634583
"gene474",1.06233070340522,23.3648796665875,469.892322598753,0.0481835726873214,2.52913904930097,65.1249190752878,1457.19603779071,1.63656787677269,0.337465770883227,10.0968316019134,253.234065894503,0.443808279015911,12.9079659050291,199.674509815395,3434.61235615905,12.9079659139109
"gene475",1.44095914755837,33.4287996395233,721.140186215052,0.592076787597762,1.19525008557275,32.2422556564561,770.844997077802,1.30130713316134,0.196514449157803,5.8076376774352,148.598271607625,0.304884437696273,11.8311449881503,181.475104454876,3229.04410495539,11.8311449703867
"gene476",1.36908312242667,36.5795969514693,890.004616849183,0.659611671949278,1.04413901524936,31.6277021283895,845.990066409286,1.05482330425843,0.218593481093876,7.07852692016786,200.480803869141,0.288457808750309,13.3585716266538,223.102608600811,4310.36447935185,13.3585716000084
"gene477",2.6283773957303,34.0937770282324,528.225444611508,1.15588596472094,0.639928090517827,11.2797986062674,208.628285065515,2.34395054476977,0.0624356366607515,1.27931436111339,26.4335366750856,0.352471278830535,4.39481818492737,47.8677999993238,687.726789578846,4.39481819825005
"gene478",1.12208218272514,11.8783999702998,132.795223635185,0.0903481733871558,1.25224777658417,16.4851698514212,208.21872851684,2.18499724979893,0.12305305219229,2.06674341640678,30.3956778680003,0.503124084616502,5.69024136032326,50.7118538806139,528.476660122124,5.6902413625437
"gene479",1.38055264997661,28.8272809711998,568.874681903253,0.498647381164119,1.36042790366275,33.5327872846847,738.895653284999,1.56321695143902,0.202066505750054,5.58591111143869,133.961350456957,0.358747023199157,10.9309926621393,157.094634545274,2616.42831219433,10.9309926443757
"gene480",1.43746915703957,35.9839719976662,837.109500935185,0.791378198528037,0.970970122082804,27.9199180397427,718.727987987222,1.15318151472366,0.188071416218349,5.8024554050462,158.352399921569,0.290902342214849,12.3707040167176,197.625824682746,3699.57623433947,12.370703998954
"gene481",3.87356681841311,93.6456095246285,2278.39781473449,0.752790576541429,3.70392943871423,112.24951578015,3131.13463562331,2.81487253062096,0.224690150929518,8.31374080689784,266.979118350719,0.404959674682459,13.0396708630798,247.759295461947,5461.99165455619,13.039670854198
"gene482",1.52498527583589,27.9319743867745,517.984151429118,1.21866463587139,0.641657389444106,14.232419616178,298.550049819823,1.31542700287923,0.100738755115515,2.42513934267663,54.0376959179412,0.268241677758851,8.3829873886998,106.951042297965,1679.55073834491,8.3829873886998
"gene483",0.396253156953463,4.17288992693443,43.3944389044427,0.484287285829055,0.397294921405944,4.88323953717895,56.0783632863604,0.983094281536978,0.124887464814094,1.7061128154694,21.1175259323682,0.43074503075502,5.27573403630299,39.0783547743467,344.691566454003,5.27573404518478
"gene484",0.633936072524932,10.8445195223794,169.827264926425,0.34820149430459,0.926890959540572,18.1494641537938,311.341150336375,1.12977616595344,0.21938406646882,4.76963002427055,88.2265703694429,0.395643642292498,9.13915031208745,104.020002780203,1347.8508708431,9.13915030764656
"gene485",1.22165878302383,21.5353449561917,371.235737475217,0.709982277413701,0.949209590928035,19.9866496330969,387.275249522645,1.52523925933679,0.157582222826136,3.70528908888446,77.9992046773259,0.369066981420474,8.846319135003,109.192437278693,1600.08293505598,8.84631912612122
"gene486",1.03512062921141,35.1605609694161,1030.23149677028,0.179034227443253,5.0522013772536,197.795528720235,6391.03231151239,1.13021803471725,0.478572879103467,21.9691310121561,796.735475887544,0.354487958986738,20.9390045746716,484.982614921137,11984.37081257,20.9390045746716
"gene487",0.87087900668692,10.3056692601911,126.829827422625,0.756664109147209,0.562628601485926,8.15483968352737,113.788920828028,1.41882904536317,0.106234767649482,1.7460523515922,26.6598172515842,0.396050330309095,5.61196792592256,49.5287990176507,533.948524434891,5.61196793036345
"gene488",0.326814708628831,4.83147491792124,64.3887983642344,0.260359005466171,0.66579207924633,11.0843725664722,159.928679295263,0.968488418351399,0.210980948267547,3.88884611624007,60.2091216705958,0.439689902265172,7.95770492612036,77.1214444483803,843.155464735901,7.95770492167946
"gene489",0.322926925200306,5.16263465755173,73.3504197114598,0.318447828107082,0.498019296912844,8.81093942695088,134.277940446736,0.774202035813687,0.197052401063047,3.75710765609938,60.3971875534626,0.396636110622239,8.27259767799404,82.9725332707199,941.065078450265,8.27259767355315
"gene490",0.816115210966473,23.6018715327191,608.323362030205,0.308478327326611,7.44098443306029,254.032184727748,7286.52602447255,0.459877327330105,0.507128419258152,21.5804007552833,721.167562005576,0.390871832678386,19.6852941236614,423.964032449931,9666.48123721825,19.6852941591885
"gene491",1.12221328674167,17.9151401624722,284.901527152215,0.767630972120514,0.785548857074048,15.0530175702102,270.215195428136,1.4313322083126,0.145380658622685,3.10301146555503,60.5413697485346,0.377751518954028,7.80720123216838,87.6857322396063,1185.88632005867,7.80720123216838
"gene492",0.478631498879167,20.0301934683011,692.931171215605,0.0465066563037908,4.87438576612931,227.721862984254,8554.35924677295,0.947192013711629,0.593079718669287,31.2333622787264,1290.73625430465,0.326315685583722,25.2031996339497,674.622482392806,18928.4096813935,25.2031995984225
"gene493",1.33596449014561,19.8605544454722,294.955854087675,0.0975646408107878,2.25366267425642,41.0042959941848,687.83140591222,2.11711210340582,0.228533196811043,5.1626730623866,100.531320867958,0.52027106178798,8.72697510700959,103.140849034844,1393.03096375443,8.72697510700959
"gene494",18.0854631759431,337.646162833494,7375.03131290396,13.2999631752284,3.99185541954949,97.5634961974947,2440.36707158557,5.98316860944692,0.0780799114252773,2.77789197866696,87.2290706865897,0.453673294487089,4.59494673421545,82.6446625978861,1782.09633418192,4.59494678750616
"gene495",2.3482460242974,77.1714613279073,2302.11046073237,0.0861601812118806,3.62199482850656,140.1163524406,4670.96428110381,1.85057928092647,0.329108473806627,14.6039306514467,539.879583811853,0.344288828557637,18.5630376314805,419.953432242437,10605.4517254961,18.5630376314805
"gene496",1.34049592759311,39.2254261782909,1016.1334193981,0.10814247275448,3.72940029080837,127.270525354106,3653.46192666038,1.54177385525145,0.366701158327487,14.7122068483441,472.877263746341,0.374858899476749,17.4560118892941,352.800874452441,7761.70420067501,17.4560119248213
"gene497",0.410563547603715,13.7189272209071,382.637108486961,0.000221493934304817,3.42176374346082,127.937795468824,3871.29671253206,1.13913021237977,0.500453047891369,21.2079152106526,704.700478308951,0.375351270065494,19.8957991948134,426.766827672509,9680.16295701091,19.8957991592863
"gene498",0.351123419228827,4.09333704709525,45.8969215344496,0.54041632502333,0.27964097704114,3.705871272075,45.3046847326277,0.716311481241405,0.115640210740509,1.64576698935548,21.2047034153784,0.368855106458454,5.64406195557865,43.449458928535,398.374300374371,5.64406195557865
"gene499",7.17683580869766,46.1742544621835,411.326126368294,4.08599713175306,0.104498290021127,0.981066079486226,10.6605893712697,1.66514667832018,0.0103769423609457,0.113084244190986,1.35817355584322,0.252839971182084,0.215117001711729,1.36743234291359,12.1151569487665,0.215116999768838
"gene500",1.81318957181986,38.2219351990898,785.172053383576,0.650822649106431,1.31774243961047,33.4104559840398,774.0916066723,1.69162877483586,0.170422973511108,4.83914533333518,121.894925086963,0.330891580802017,10.5930213933902,156.765870258369,2746.41779469675,10.5930214289174
"gene501",0.541365778872205,12.0862699759527,237.417532389372,0.0757161622289004,2.17492791776408,55.3118196933156,1190.79459864224,1.35456939887035,0.38434111893082,11.1416680681486,265.180078713456,0.451964741188249,13.1680888237895,197.450176671055,3232.64462167572,13.1680888237895
"gene502",0.558864048372243,8.64538751699229,124.483705690182,0.534779331928803,0.476750883215971,8.34733153709522,130.912322333643,0.80237593458321,0.157334598682723,2.95706147568353,48.8915969754089,0.336836594172496,7.68407491857914,76.6388807704743,893.12247325779,7.68407491413825
"gene503",0.700477071902128,11.2738844393334,170.108795600754,0.422138075606426,0.894319067690219,16.7064291645147,278.303769505328,1.26487283758081,0.194146378973414,4.0568934878138,73.2993834162698,0.409594331785001,8.539141176378,93.833453789216,1187.91745535418,8.53914115417354
"gene504",0.985718848767192,19.1075530153739,347.362952197727,0.611218702317728,0.876440759967068,19.6269171937047,394.977963651399,1.18941624549507,0.191701827745305,4.68510172879633,101.058412838029,0.356195837269979,9.82479672728687,125.453858714764,1870.84744538879,9.82479672728687
"gene505",0.3991401520409,5.62481854871066,73.2958716298526,0.270156430559609,0.789788505706213,12.7208036104776,181.287389864337,1.12284148201525,0.219452722660662,3.96326061746777,61.3502447777137,0.470497010240933,7.69249239418457,73.5229740200793,800.182651232717,7.69249238530278
"gene506",0.362255370145448,4.50135940965879,53.9338954297364,0.672804825185835,0.214461497449747,3.01408043412721,39.3531635722866,0.62429716507495,0.0952876355597709,1.41660697394741,19.3145800153616,0.327483320461397,5.82833412643424,46.6897036233149,450.075559399465,5.82833410867067
"gene507",0.551896173206501,6.13400386484386,70.4086498615197,0.936702235776465,0.244640787627759,3.23588050576973,41.5924544938662,0.828688149212553,0.074248223125295,1.05799051297595,14.3756739134915,0.312229362364747,4.94796222660909,38.3114015711783,369.73288914055,4.94796223549088
"gene508",2.09450640831221,33.432110271292,600.915302015892,1.85680246289621,0.4943533582491,10.2386755074235,214.79020915649,1.624157821567,0.0559491519780408,1.26648409093377,28.3233265463423,0.238218547110591,6.15116146018835,75.2091990463555,1200.74626806854,6.15116146462924
"gene509",0.731942632614668,6.25211746374532,63.6370199558201,1.52886268978136,0.198407938412082,2.25200012415883,26.8065797826011,1.97110119337651,0.0238338326852272,0.319878781240845,4.25620559241224,0.374659094859453,2.83646385490499,21.0923288079812,202.149157644271,2.83646384602321
"gene510",0.796655197365936,7.78578828075638,80.4878941096376,0.337164856034633,0.816697536265565,9.84933381076303,115.440907109132,1.7130175411495,0.134117996708483,1.95332392038949,26.0756077352653,0.527208738887452,5.01526495444438,39.2651842062719,368.550572886761,5.01526495888527
"gene511",0.653676082151833,15.0171931068144,303.994054320356,0.295786897197559,1.26499740460417,32.5859426197894,718.103935923864,1.18476034316473,0.303077047902889,8.54851947451607,202.844689738413,0.412652898518218,12.4549594726631,182.005858420098,2964.4404753526,12.4549594815448
"gene512",2.30537562817545,27.73865176664,414.472100089824,1.92189212100402,0.346527914141248,5.79299150871293,103.309179166899,2.39787320666096,0.0263652444321139,0.506188317928036,9.91837453057087,0.267440647405692,3.23358377296579,34.3426018822868,486.925015366069,3.23358378295779
"gene513",1.69119250159611,31.9541395299439,608.887446560402,0.964814077519804,0.93319797223046,21.4561863032259,465.333001784529,1.61303727708173,0.136693159014101,3.48335603916894,81.8336832253408,0.332498970578854,8.96546511697238,119.57418294628,1943.0197460224,8.96546513473595
"gene514",0.534328377099769,11.6606076971948,223.24638621285,0.17909133731564,1.57465763983566,38.909351616212,812.396021956374,1.33864991980204,0.314269668066913,8.73528307465676,198.910497601901,0.440155503156348,12.4119962041647,177.963106438028,2804.32630688665,12.4119961952829
